Ponto A,Ponto B,Distância
1,753,268.78430013674534
1,754,875.3993374454884
1,755,762.4283572900473
1,756,640.5279072764902
1,757,532.6931574555844
1,758,415.4816482108446
1,759,270.74896121684384
1,760,258.3737602776257
1,761,152.0690632574555
1,762,291.04295215655026
1,763,110.07270324653611
1,764,31.78049716414141
1,765,251.79356624028344
1,766,365.1246362545261
1,767,390.91942903877265
1,768,335.38634438509865
1,769,182.40888136272312
1,770,349.07019351414124
1,771,274.6506872374435
1,772,379.0435331198779
1,773,390.4932777910524
1,774,417.0527544567953
1,775,486.3661172409114
1,776,605.528694613228
1,777,624.2451441541216
1,778,602.8805851907988
1,779,691.4166616447712
1,780,710.3717336718853
1,781,757.8561868850844
1,782,820.5083789943891
1,783,807.2329279706075
1,784,877.2371401166278
1,785,886.7310753548677
1,786,899.5737879685023
1,787,916.2063086445105
1,788,1015.0669928630326
1,789,990.8138069284258
1,790,1040.4326023342405
1,791,1245.9121156807169
1,792,1314.4344791582423
1,793,1382.473507883605
1,794,1365.363321610772
1,795,1449.1514758644107
1,796,490.33967818238
1,797,107.70329614269008
1,798,272.1488563268271
1,799,137.2443077143821
1,800,350.891721190455
1,801,736.043476976734
1,802,1148.6243946564953
1,803,357.4632848279666
1,804,240.65119987234635
1,805,256.78006153126455
1,806,408.0441152620633
1,807,654.4776543167842
1,808,698.8633628972118
1,809,719.0396372940785
1,810,494.4178394839733
1,811,656.2088082310386
1,812,616.2093800000126
1,813,706.0148723645983
1,814,1452.7835351489912
1,815,973.1911425819699
1,816,1223.4721083866195
1,817,1251.006394867748
1,818,554.2788107081128
1,819,449.1102314577124
1,820,692.1163197035596
1,821,355.557309023454
1,822,948.7976601994758
1,823,793.1235717087218
1,824,421.2790049361587
1,825,1429.017144753694
1,826,422.8628619304372
1,827,191.67159413955946
1,828,1468.0970676355157
1,829,124.4025723206719
1,830,21.2602916254693
1,831,791.2679697801498
1,832,474.6209013518052
1,833,531.4978833447975
1,834,508.000984251015
1,835,140.60227594174995
1,836,71.34423592694787
1,837,856.3947687836492
1,838,1204.8186585540582
1,839,387.00129198750744
1,840,969.077912244418
1,841,904.0796425094418
1,842,495.429106936603
1,843,852.9384502999029
1,844,760.6319740847081
1,845,315.9905061864992
1,846,616.283214115069
1,847,353.4020373455705
1,848,128.41339493993607
1,849,666.768325582432
1,850,1083.6664616015391
1,851,1271.5207430474738
1,852,458.1539042723526
1,853,543.6441851063985
1,854,266.62520511009456
1,855,818.5303903948833
1,856,793.435567642389
1,857,387.29962561303876
1,858,600.1708090202321
1,859,458.5411650004828
1,860,201.00995000248122
1,861,222.81157959136684
1,862,777.3300457334709
1,863,756.8315532534303
1,864,656.4457327152032
1,865,595.0142855427927
1,866,663.0309193393623
1,867,605.3527897020051
1,868,490.5231900736193
1,869,459.34300909015695
1,870,364.4845675745408
1,871,319.0015673942685
1,872,276.79956647364895
1,873,267.00187265260894
1,874,232.56181973832247
1,875,209.27493877672023
1,876,206.63494380186523
1,877,129.24782396620841
1,878,94.83142938920619
1,879,83.24061508662703
1,880,188.95766721676048
1,881,249.5375723212839
1,882,368.3177975607478
1,883,205.9732992404598
1,884,317.6161204976851
1,885,376.3509000919222
1,886,392.23079940259663
1,887,512.8508555125944
1,888,556.5932087260857
1,889,550.112715722878
1,890,565.0849493660223
1,891,603.8021199035327
1,892,653.9373058634902
1,893,676.7990839237299
1,894,743.3471598116186
1,895,860.7124955523767
1,896,988.6556528943736
1,897,1066.1829111367335
1,898,1128.1710863162555
1,899,1147.0435911507461
1,900,1212.8169688786516
1,901,1366.235704408284
1,902,1380.8797920166694
1,903,1432.2304283878345
1,904,818.9774111659002
1,905,786.0432558072107
1,906,705.7768769235785
1,907,665.976726320072
1,908,536.9925511587661
1,909,445.7723634322792
1,910,528.5536869609368
1,911,391.2569488200817
1,912,391.1521443121589
1,913,580.847656447024
